vault,user,asset_symbol,amount_sent,df_tokens_received,underlying_received,tx_hash,batch_number,status
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GA5MSNLNJIKR6Y6U7AP2Q5LSAOSWMLLQORRHPT4IAWFIYIFUYK36PODD,EURC,10191064,9840605,10191063,1b3aa65c2be6d744b954ecc85874f6b8e88c6d3e38e03ade447c333b23174243,8,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GDJWHGMBJKEOMJSQDZCH25YWO5TYVC7SQQNOQKCZE5WHUB4XUMYMQQFG,EURC,9692394,9359089,9692398,1b3aa65c2be6d744b954ecc85874f6b8e88c6d3e38e03ade447c333b23174243,8,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GBSSQ3N3COXKUVTZPV2CEKI6HIOUDV6EII5C5MIFM623WG75A4BXNNE5,EURC,9337308,9016209,9337307,367ca376a5c30ed66b1ddd5a3cc5241d20376c50121903ac7d4e21976ab68d7b,9,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GBW2GRALT7DN4GLHJ2ICJA4KCXQVOXBEF6S5VZCSW5Q6456B3UVXYYAK,EURC,9059280,8747742,9059279,367ca376a5c30ed66b1ddd5a3cc5241d20376c50121903ac7d4e21976ab68d7b,9,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GAVKZEJBP5HFC42I2N4VMGYNCLDIVO6SJMQ3YD6T6FAN2XR6DIA3R3AG,EURC,8852657,8548224,8852656,367ca376a5c30ed66b1ddd5a3cc5241d20376c50121903ac7d4e21976ab68d7b,9,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GAM73BDSP35JTKWGTDJV5WXBRZFDZCW6GLQYB6WJLHAGRN2RF36ZCWPV,EURC,8637553,8340518,8637552,367ca376a5c30ed66b1ddd5a3cc5241d20376c50121903ac7d4e21976ab68d7b,9,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GAGBGWZIN55C5PPQE7Z2GVEF3BMGJRYGSQJXSQ6OGLV2VFN5LN63X3H4,EURC,7288592,7037946,7288591,367ca376a5c30ed66b1ddd5a3cc5241d20376c50121903ac7d4e21976ab68d7b,9,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GCUWRZUPPPJR5CZ4YCC5KWOWFVZ3LHIY4KPOMMHWVO7THLPYOUJF2DMF,EURC,7275485,7025289,7275484,367ca376a5c30ed66b1ddd5a3cc5241d20376c50121903ac7d4e21976ab68d7b,9,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GDJVJYEZOCRUGRYWVWA7MEIIDPG3OBZQBICC64REPPZOBZ4IIO3J2354,EURC,6054293,5846093,6054292,367ca376a5c30ed66b1ddd5a3cc5241d20376c50121903ac7d4e21976ab68d7b,9,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GAKVK7T5HJRFQIANA63B5XUBM6PEIHIRCQ3IK23BRNT47YGBICRYRWW7,EURC,6050836,5842755,6050835,367ca376a5c30ed66b1ddd5a3cc5241d20376c50121903ac7d4e21976ab68d7b,9,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GDRHG6YUOFNCAWC35RDTVU4EJUIVA4WKNDDPC6EYRIUJVYNLFUH5QXZY,EURC,5718365,5521717,5718364,367ca376a5c30ed66b1ddd5a3cc5241d20376c50121903ac7d4e21976ab68d7b,9,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GBDZGQID7QXPAARKDNDMULOV7IBR5ZSRVTDZ4A7BSECD6FWTYF2RHOIJ,EURC,5514947,5325298,5514950,367ca376a5c30ed66b1ddd5a3cc5241d20376c50121903ac7d4e21976ab68d7b,9,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GBKUZJIIS2H2B7SOHEQMZGTFLCAV5TU4UKHNOZN23XML7X65IRQAPKHZ,EURC,5397157,5211555,5397156,f703b3c82c947c941475e43d2aeb4d628264e2260cc696764bdb7b28555b38ba,10,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GDBQFK35ADI7PTSIRETJLLQSRAQJYZRL256JI7EBCK7YTLDDIQPRUHNV,EURC,4808345,4642991,4808344,f703b3c82c947c941475e43d2aeb4d628264e2260cc696764bdb7b28555b38ba,10,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GCJRS7CFQECS7W5JFOQDGEMOICEL3PHDCBGJ7VCREMICYRGQRQ45H4LL,EURC,4068586,3928672,4068585,f703b3c82c947c941475e43d2aeb4d628264e2260cc696764bdb7b28555b38ba,10,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GDYYDRPHDAFBCKUXXGZVIVGJEFUUXYKRTIAJWXEIBOLPELBR3EIXEXCB,EURC,3947677,3811921,3947676,f703b3c82c947c941475e43d2aeb4d628264e2260cc696764bdb7b28555b38ba,10,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GAFJ2PKJPMZ3M7YHL2VXU7JKXCBTAUGSQE5LPWA3BJEBW4P7GCRUCQVW,EURC,3838946,3706929,3838945,f703b3c82c947c941475e43d2aeb4d628264e2260cc696764bdb7b28555b38ba,10,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GAOLBCUD557P6F7T2IF4RXHGUKYIJG5QY5DRNJPT5ZIWH6O4BCY2XOU2,EURC,3832598,3700799,3832597,f703b3c82c947c941475e43d2aeb4d628264e2260cc696764bdb7b28555b38ba,10,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GA736ZGEDZEXFRXFR23MPG7FJXT4YL7QA4N5QPK2GTEYJ5Y5PZPLQP7X,EURC,3827196,3695583,3827195,f703b3c82c947c941475e43d2aeb4d628264e2260cc696764bdb7b28555b38ba,10,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GCFHRXEPT5ZQTSWAW7QREMOFPAXD442AXLMRYIGPCOYQVDJCR4KN6EMK,EURC,3797397,3666808,3797395,f703b3c82c947c941475e43d2aeb4d628264e2260cc696764bdb7b28555b38ba,10,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GB33XRA3XMEGGEH6KCXNKGSO3QRWZH4AEX2VK6MGWQURVJHQQ52UTDLF,EURC,3748051,3619159,3748049,f703b3c82c947c941475e43d2aeb4d628264e2260cc696764bdb7b28555b38ba,10,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GDJXL5OVTY5XUNUALQ36OHBIPRUH2KBNJTYKENZSYCOQWEFFOBZ6J7U6,EURC,3660109,3534246,3660112,f703b3c82c947c941475e43d2aeb4d628264e2260cc696764bdb7b28555b38ba,10,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GAWDQMJO6LG3WWVMXI5UEPIHEMXHAXUJASJOSDG4ZUCFIFWSWI7XELKG,EURC,3659461,3533616,3659460,fa276a67e84a91db6a20246a626161bbe4fdaaf51543557c2ce855e968573aef,11,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GAGEC6HYSASIOH4BAJNUT5BMMOBPMF2AC3MSEEH4EJ55ZDRAOV2BQUSG,EURC,3640749,3515547,3640748,fa276a67e84a91db6a20246a626161bbe4fdaaf51543557c2ce855e968573aef,11,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GBUJJB27DQCRC4WSJXGAPB3OKLLE3ABYS3DTDOGKJRDMINWHI2P4IZR5,EURC,3542744,3420913,3542743,fa276a67e84a91db6a20246a626161bbe4fdaaf51543557c2ce855e968573aef,11,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GCKNCM6RHBNE4FAA5RPNJQHN4JJTKXD5AZ3UJTP64Y7KCIKPPYLWI4F3,EURC,3480586,3360892,3480585,fa276a67e84a91db6a20246a626161bbe4fdaaf51543557c2ce855e968573aef,11,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GCTDLLLV72BWB76UTLZV7EOS7UVCVHZQTJUFMFYFSBJXW2J3WO2TFWAW,EURC,3325521,3211160,3325520,fa276a67e84a91db6a20246a626161bbe4fdaaf51543557c2ce855e968573aef,11,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GDZTS6EZQBWMZT4CZBZ2EBBKE2GBFTDDTOOJJUQVLPWPFSXPNCFKQ7LG,EURC,3254160,3142253,3254159,fa276a67e84a91db6a20246a626161bbe4fdaaf51543557c2ce855e968573aef,11,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GADDDVAUYU2U4CFNG3WGJLLV4UC6EVN4KZO4YA2F22DHUT2G5XZIHT4I,EURC,3019956,2916103,3019955,fa276a67e84a91db6a20246a626161bbe4fdaaf51543557c2ce855e968573aef,11,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GBABP6DBFCBTCQHTQVJ4WTPPO2B2ZM7MCI26H2SFWFGCNHQRVZOTN6MM,EURC,2748402,2653887,2748401,fa276a67e84a91db6a20246a626161bbe4fdaaf51543557c2ce855e968573aef,11,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GAXC43Z4D7UYCFQS7KGFKYQXBYLBO2RB3PG33MY37PEWF6OWMOZ6W3JQ,EURC,2736298,2642199,2736297,fa276a67e84a91db6a20246a626161bbe4fdaaf51543557c2ce855e968573aef,11,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GCKUDSDLUH5X6ERZPIH6ACGVQIQCCSMC5GDWEL7RWPM3BQGVMB6TNIZP,EURC,2698456,2605664,2698460,fa276a67e84a91db6a20246a626161bbe4fdaaf51543557c2ce855e968573aef,11,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GC7HKC6TRQZDC6UHCNRRBNAE7LKYMAZIYU5HGS4GP3AIWMJQD3MG67WC,EURC,2617983,2527953,2617982,1788b0b0fd007c21d23d00ce128ddd1800709fd91fbc655b4c439206464f2831,12,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GBV4S2OP5LX6ZWI5IAMLN7IPF4RIUTGB2OIZUC44XMBZH3A6WHLY3FFH,EURC,2577687,2489043,2577686,1788b0b0fd007c21d23d00ce128ddd1800709fd91fbc655b4c439206464f2831,12,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GBRDMOSEADGPW6USXZXYN7GXU4MS4VYMAXSJIUSDIP2WRXZOTKF234Q6,EURC,2180970,2105968,2180968,1788b0b0fd007c21d23d00ce128ddd1800709fd91fbc655b4c439206464f2831,12,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GDLONPC6UXVUHTPJBLB2KV6XBU4QIVQYXFBTPDBQ6SZSDCBMREWBUL3Q,EURC,1918616,1852636,1918614,1788b0b0fd007c21d23d00ce128ddd1800709fd91fbc655b4c439206464f2831,12,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GA6KG4WE4S244EUDEEZK5LKVIMUA42TMJ6FQL63ZN2UEVVRKSCZR3EIB,EURC,1917018,1851093,1917016,1788b0b0fd007c21d23d00ce128ddd1800709fd91fbc655b4c439206464f2831,12,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GAWXKXDQ4ZNNVFZLBQHSGAUQ242O3F5ASWLTPGFPZK4EM7JSDJMAWY5C,EURC,1916920,1850999,1916919,1788b0b0fd007c21d23d00ce128ddd1800709fd91fbc655b4c439206464f2831,12,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GCTXSHBKENFYHIPVNC7UNWSUVRUE2JXWMPJ6XDLSPP3RBOMZ4XWQ5RVU,EURC,1915180,1849319,1915179,1788b0b0fd007c21d23d00ce128ddd1800709fd91fbc655b4c439206464f2831,12,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GCHLTWBB7N56F5TMIETUZJVWTO2IB5SN2ATY2PRHOZIMM3S23QQDYMZN,EURC,1913903,1848086,1913902,1788b0b0fd007c21d23d00ce128ddd1800709fd91fbc655b4c439206464f2831,12,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GDZLMD2KGSZJUFP5MSDEAPXQWGPAJWYRSVMKJXYCWEYZ55DBMO2SGT7S,EURC,1912209,1846450,1912208,1788b0b0fd007c21d23d00ce128ddd1800709fd91fbc655b4c439206464f2831,12,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GB27OVUH35RNQ7QYQGMJFO4J23C4ZHYA3TG5GQ4FBKPQ33EQTW2VXFTM,EURC,1898477,1833195,1898481,1788b0b0fd007c21d23d00ce128ddd1800709fd91fbc655b4c439206464f2831,12,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GAZV7FPUBP4DQ64OBSF4YWN2VNOTPTFNALSNKP4MTKYP3F5N35T2DXPK,EURC,1848166,1784609,1848165,03872cbf760ddf59447643ef00ebb9478e0d43746594a1310f99d58dfdb9f8e8,13,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GC6Q35FEKK362327NX4364UUQ5K3OKGNPJ4RN7JM63RTZIHOLOVRTL54,EURC,1822464,1759791,1822463,03872cbf760ddf59447643ef00ebb9478e0d43746594a1310f99d58dfdb9f8e8,13,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GDRNBRJDRMTW3MF5C6OXXPLNMNA67QYVQMIWEY5D7OJQW3OUYIKJDR6K,EURC,1682854,1624982,1682853,03872cbf760ddf59447643ef00ebb9478e0d43746594a1310f99d58dfdb9f8e8,13,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GAN332OIF5VSYS6TRCX6S6XGS4HLZFIRXB6AUWN72R2O4KXXCBJKEX4P,EURC,1611159,1555753,1611158,03872cbf760ddf59447643ef00ebb9478e0d43746594a1310f99d58dfdb9f8e8,13,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GBQNEWECQYWCF4DFHBNKONZ3XO456S2IGIW53AJ3375UZSREHGWDHPBA,EURC,1561064,1507380,1561063,03872cbf760ddf59447643ef00ebb9478e0d43746594a1310f99d58dfdb9f8e8,13,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GBMIPWRE3PUO62VYRWJM5FG4YK5MIB3CXOI2WE3UO7SST2XXZS66VP52,EURC,1555211,1501729,1555210,03872cbf760ddf59447643ef00ebb9478e0d43746594a1310f99d58dfdb9f8e8,13,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GASEKADJ2SC44435YX6KFRGKNNIXK7IPO57QZFMJYWOHT2SOGODWOLRH,EURC,1451423,1401510,1451422,03872cbf760ddf59447643ef00ebb9478e0d43746594a1310f99d58dfdb9f8e8,13,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GBHWRM25KQKW7ZLUF5SHFTG4MKFBRDLSHH5UKXLCTBL2AWGMZAPACTMY,EURC,1188497,1147625,1188496,03872cbf760ddf59447643ef00ebb9478e0d43746594a1310f99d58dfdb9f8e8,13,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GB7U65VY6Q4B3CLCD7CFGX24AXXSPSDHSSQAIGARSKQD6VSLX5H4CJKX,EURC,939610,907297,939609,03872cbf760ddf59447643ef00ebb9478e0d43746594a1310f99d58dfdb9f8e8,13,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GDMJNI3XVOUOMEDSDX25A7BZEDTPTLS7UX5YEP3W4GFCP3DEOYZWKYPI,EURC,889279,858702,889283,03872cbf760ddf59447643ef00ebb9478e0d43746594a1310f99d58dfdb9f8e8,13,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GBVPGPR3QVYM3M3OHCD6EGRJD4NK77IHUARPZXUCNBUIDHZZ4SCTJ7HB,EURC,784804,757815,784803,f840eadd6b55fe3680b4830063e0d7109d705a26560c279ab7eef513adb25b4b,14,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GCAJDQ453CV44NF7OZHW5C4S7MYDYEZGDVG5PWQA7FBXKBLGP3CPUYRK,EURC,766162,739814,766161,f840eadd6b55fe3680b4830063e0d7109d705a26560c279ab7eef513adb25b4b,14,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GBRPK7F7O2SCTXRC55NP5WDYL3V7KRTA7QCVZFR3YTKPFLMJDVOEQRAC,EURC,739028,713613,739027,f840eadd6b55fe3680b4830063e0d7109d705a26560c279ab7eef513adb25b4b,14,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GDOAKQDK77QXAAKFWHDZGWCZQ4CQZETM5BL3UN5JVKYRQS3BSVMVJ6WB,EURC,653114,630654,653113,f840eadd6b55fe3680b4830063e0d7109d705a26560c279ab7eef513adb25b4b,14,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GB5CFSLVRXM54KNXAY55QAFOWRNQH5CIUIY27JKD6A4H2UPSE5ILUU5V,EURC,450168,434687,450167,f840eadd6b55fe3680b4830063e0d7109d705a26560c279ab7eef513adb25b4b,14,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GBIHSH6Z3FV2MOFLKUXQ7XT3ELNUOMGLLCWBDXI7X3ERRQ5XQWYUNO52,EURC,386354,373067,386353,f840eadd6b55fe3680b4830063e0d7109d705a26560c279ab7eef513adb25b4b,14,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GAVFMGJ3BKKATWPFGA4YTVPDF636CSWVOGFLVPGID27XH663DTQRSFCF,EURC,330179,318824,330178,f840eadd6b55fe3680b4830063e0d7109d705a26560c279ab7eef513adb25b4b,14,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GDNCU6CCDEVEK4ECDK2BCCH3WBD5BX4RI2OV2XOUOYM4F6TTUIH63EQI,EURC,274706,265259,274705,f840eadd6b55fe3680b4830063e0d7109d705a26560c279ab7eef513adb25b4b,14,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GDGIY5YVMCBPDVOVAUAQSZDRTU4SQL7D5SI6OSGM334C6XLMCFZEUQJZ,EURC,256533,247711,256532,f840eadd6b55fe3680b4830063e0d7109d705a26560c279ab7eef513adb25b4b,14,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GDEL2GRYERI662XS7QYUFMGD2DZPZUAER2SOXLNBX5A7KRBO3MVBHFXQ,EURC,211026,203772,211029,f840eadd6b55fe3680b4830063e0d7109d705a26560c279ab7eef513adb25b4b,14,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GD7ZDLFQQDVPOWUHR6QB4EZ3GWFIVL5ZKJKIRCA3EE6A5DDBXJIK4LGN,EURC,202251,195295,202250,c415fd22e84305d47f771e9cceb243725d50f28198770db626e01bd9d2198dd0,15,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GB7URKN3KQTZJKBSAHQOOPY2G7HAACHS6OHEAKW6MOUG57UP3TBTJZ5R,EURC,194995,188289,194994,c415fd22e84305d47f771e9cceb243725d50f28198770db626e01bd9d2198dd0,15,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GC6MDQVHA77IOTEZGKXKN37ZWCVQD3CWL2CDV2RT4JSOCRR2VSZLRRBK,EURC,182170,175905,182169,c415fd22e84305d47f771e9cceb243725d50f28198770db626e01bd9d2198dd0,15,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GCYJKIZ7WAAYATCNEMOSNRIH5ZIBJFWH34IIVA3TB2Y23PB3T2DKNO3I,EURC,181894,175638,181893,c415fd22e84305d47f771e9cceb243725d50f28198770db626e01bd9d2198dd0,15,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GCHXLTK7YG5KWDCSGA4YH2F6CENCHBHDPSXTB3ZDHRVVSTHZ2XMXWSX6,EURC,173528,167560,173527,c415fd22e84305d47f771e9cceb243725d50f28198770db626e01bd9d2198dd0,15,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GCUXP45OKOL5ZUN3SGKACVLJZ5GZPP5IP6V3RZVBIIIKRCMDGPUPIH5Z,EURC,134258,129640,134256,c415fd22e84305d47f771e9cceb243725d50f28198770db626e01bd9d2198dd0,15,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GBIRNV2SCJL7P24MLCDAB536BJSXPNTJG5ENWRJRS5YJ4KGXUG4FTSK5,EURC,79314,76586,79313,c415fd22e84305d47f771e9cceb243725d50f28198770db626e01bd9d2198dd0,15,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GDPT3QIILUMSFX4NZBBZ3MBMUSDVAJIC6VZNHPNYNXNBMRRZGDZ5D55I,EURC,70659,68229,70658,c415fd22e84305d47f771e9cceb243725d50f28198770db626e01bd9d2198dd0,15,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GDWQ5TEDHT532FQEYM4BXXKNNFTK4ZUWKV6FQ4Q7G4WTP6QVS53BGR4Z,EURC,62335,60191,62334,c415fd22e84305d47f771e9cceb243725d50f28198770db626e01bd9d2198dd0,15,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GBGJREKIVLW373SQTKIEXOXS4TXUGWQJWOP62KTLVDMRFOZWD3LWCZ2A,EURC,37999,36697,38003,c415fd22e84305d47f771e9cceb243725d50f28198770db626e01bd9d2198dd0,15,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GBQ43WBAQG6J5WUAV6ERROU6J2XERDHPBRRL6LS2PQE3HRNGOLZTZ62N,EURC,36064,34823,36063,08eb0e7a6d4100e0126fba6d284519741124072ed782753f5d0ebb3b28406607,16,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GCTPWXH6XXOV5IC5WISKLWXVUNBPE5MOTBXW3K2VKHZW7ZX4BQPTO2B5,EURC,4301,4153,4300,08eb0e7a6d4100e0126fba6d284519741124072ed782753f5d0ebb3b28406607,16,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,GDEGYHPS3NIODQCIDKZRNS2SMHYBXEIWXM2KKMBOCD5P2N44OSQMRN5W,EURC,733,707,732,08eb0e7a6d4100e0126fba6d284519741124072ed782753f5d0ebb3b28406607,16,"success"
CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,CAIZ3NMNPEN5SQISJV7PD2YY6NI6DIPFA4PCRUBOGDE4I7A3DXDLK5OI,EURC,38,38,39,08eb0e7a6d4100e0126fba6d284519741124072ed782753f5d0ebb3b28406607,16,"success"
CBGE43WF5GBDCHMN2XPKIAC7TYMWCR6FOJTVFMBR6QQM6WKZB7BM23LL,GBXAQZ2DBYQCU26DWOHQR5UNGBG5JLT37LNNABSJGBQN2C7FXYUOQZGU,EURC,4765462,4746238,4765461,0b7923a907d928063bb9303b25f56d27175553c29f8604a2ca933728cfb7d5b9,1,"success"
CBGE43WF5GBDCHMN2XPKIAC7TYMWCR6FOJTVFMBR6QQM6WKZB7BM23LL,CBGE43WF5GBDCHMN2XPKIAC7TYMWCR6FOJTVFMBR6QQM6WKZB7BM23LL,EURC,18,18,18,0b7923a907d928063bb9303b25f56d27175553c29f8604a2ca933728cfb7d5b9,1,"success"
CCKTLDG6I2MMJCKFWXXBXMA42LJ3XN2IOW6M7TK6EWNPJTS736ETFF2N,GDKKTVDU5CGSGISSNWGE4CEBZQJSN775MQNNNHET73NI3QAYEJYDMSSG,EURC,626062219,627102112,626062226,131cc60ac591d88e77b6ccdade36c0aa68800d2ccbed31b5dfa78f0c6bda76a2,1,"success"
